triangulo 85.9014;107.564;86.2349;96.92;85.1567;86.3152;83.8046;75.7219;82.6405;65.1117;81.3273;54.5097;79.3946;43.9418;77.462;33.3739;75.5294;22.8061;73.5968;12.2382;71.6641;1.67034;69.7315;-8.89753;67.7989;-19.4654;65.8663;-30.0333;63.9336;-40.6011;62.001;-51.169;60.0684;-61.7369;58.9215;-72.342;58.8242;-82.9869;57.0522;-93.561;56.0973;-104.175;54.5767;-114.763;54.03;-125.401;53.0756;-135.605;43.6625;-127.637;35.1779;-118.611;25.0121;-110.468;13.4206;-103.137;1.51704;-96.0228;-10.0324;-88.6535;-21.9264;-81.5326;-33.4602;-74.1658;-44.4947;-66.4553;-54.8911;-58.378;-65.4956;-50.4189;-74.9848;-41.904;-85.7104;-34.0032;-96.4974;-26.1494;-105.614;-17.4124;-116.951;-9.91766;-128.272;-2.41213;-139.041;5.39511;-151.887;11.711;-163.328;17.813;-154.299;22.956;-140.66;28.3659;-126.018;32.4262;-112.115;37.6677;-97.6279;42.1838;-82.6073;45.8008;-68.7586;50.959;-53.9645;54.9588;-40.4293;60.5579;-27.5434;66.538;-14.4626;72.5206;-3.23691;79.1395;9.75437;84.7194;22.4272;90.9059;36.3556;95.8648;49.5507;101.71;63.2521;106.353;76.1471;110.504;86.6716;114.395;86.6716;114.395;
circulo 18.0891;120.444;30.4622;122.928;42.8328;124.05;54.948;121.717;66.6137;117.51;77.0923;110.582;86.0579;101.985;92.8268;91.5374;99.5343;81.0816;104.824;69.809;108.896;58.0262;113.119;46.4272;116.888;34.5491;119.406;22.3445;121.925;10.1399;123.693;-2.16799;123.341;-14.5618;120.753;-26.7349;116.945;-38.5776;112.246;-50.1318;105.479;-60.6172;98.7301;-71.0499;91.1577;-80.8853;81.6821;-88.959;71.0159;-95.5984;60.6252;-102.63;49.1731;-107.803;37.2746;-111.625;25.3238;-115.348;12.9507;-117.833;0.577611;-120.317;-11.7955;-122.801;-24.1686;-125.285;-36.6785;-125.95;-49.1548;-124.618;-60.9582;-120.698;-71.6122;-114.405;-81.2012;-106.343;-89.8137;-97.2753;-96.6681;-86.8672;-103.182;-76.2701;-110.216;-66.0676;-115.188;-54.6335;-118.972;-42.7915;-121.49;-30.5869;-124.009;-18.3822;-126.307;-6.15526;-125.89;6.28277;-123.793;18.517;-120.063;30.3787;-114.991;41.7656;-109.891;53.0611;-103.048;63.2127;-95.0362;71.459;-84.9647;78.8509;-74.4256;85.6925;-62.71;89.8912;-51.2401;95.0105;-39.7856;100.067;-28.4459;104.697;-16.6218;108.698;-5.18146;111.791;6.51024;115.731;6.51024;115.731;
circulo -34.3409;-117.706;-45.0348;-111.754;-55.2221;-105.028;-64.7024;-97.169;-74.6606;-89.9597;-84.0098;-81.9517;-93.0013;-73.4703;-101.833;-64.8314;-108.798;-54.5371;-114.266;-43.2628;-118.386;-31.3808;-121.916;-19.2798;-123.188;-6.74506;-122.538;5.87195;-122.145;18.5129;-119.394;30.7267;-114.932;42.4645;-109.907;53.9753;-104.248;65.1591;-98.5446;76.3203;-90.439;85.7199;-81.0374;93.6066;-70.4652;99.6679;-59.4856;105.018;-48.6569;110.698;-37.5586;115.574;-25.7371;118.362;-13.8535;120.555;-1.73565;120.772;10.3743;120.779;22.4391;119.578;34.4089;117.627;46.2193;114.996;57.5146;110.414;68.523;105.199;79.217;99.2469;89.8007;93.1007;99.8466;86.0465;108.663;77.3674;115.052;66.6725;120.923;55.6144;125.933;44.1063;126.812;31.805;124.123;19.4888;121.733;7.08792;117.657;-4.81942;113.523;-16.7103;108.862;-28.3828;103.554;-39.7423;97.8514;-50.9035;92.1484;-62.0648;86.4455;-73.226;79.5407;-83.4862;70.628;-92.0343;61.177;-99.8632;51.2906;-107.082;40.6734;-113.129;29.8966;-118.907;18.6799;-123.605;7.08554;-127.288;-3.97045;-129.221;-15.0685;-125.499;-25.7624;-119.547;-25.7624;-119.547;
triangulo 121.042;-18.2122;110.459;-21.9606;99.8762;-25.709;89.2933;-29.4574;78.7104;-33.2058;68.1274;-36.9542;57.5445;-40.7026;46.9616;-44.4511;36.3787;-48.1995;25.7957;-51.9479;15.2128;-55.6963;4.62986;-59.4447;-5.95307;-63.1931;-16.536;-66.9415;-27.1189;-70.6899;-37.7019;-74.4383;-48.2848;-78.1867;-58.8156;-82.1333;-69.2098;-86.5998;-79.7927;-90.3482;-90.2681;-94.5056;-100.718;-98.7613;-111.044;-103.42;-121.627;-107.169;-115.233;-97.0355;-108.338;-86.1789;-101.827;-75.0492;-93.6466;-65.7687;-86.5437;-55.1484;-80.104;-43.8566;-74.7093;-31.7092;-69.3146;-19.5618;-63.9199;-7.4144;-58.9955;5.04371;-54.4108;17.7099;-50.2929;30.6374;-45.9096;43.4163;-41.7882;56.3059;-38.7807;69.7088;-35.4419;82.9918;-32.628;96.4522;-29.8043;109.812;-26.5186;123.056;-23.0456;136.028;-16.5945;142.831;-7.59889;135.036;0.845366;126.162;9.34618;117.35;17.7825;108.462;26.1094;99.3649;34.0021;89.6881;42.7697;81.6653;51.4824;73.1698;60.5535;65.343;68.7416;56.0976;77.4099;47.6454;85.665;38.7684;93.9864;29.7971;100.889;18.9737;107.85;9.50477;113.914;-0.802711;120.39;-10.9295;128.373;-17.6188;128.373;-17.6188;
cuadrado 118.105;12.4474;110.321;4.04338;102.538;-4.36062;94.7548;-12.7646;86.9715;-21.1686;79.1881;-29.5726;71.4048;-37.9766;64.0897;-46.7771;57.1021;-55.8402;50.2893;-65.0351;42.6421;-73.5558;35.1066;-82.1737;27.3233;-90.5777;19.5399;-98.9817;11.7566;-107.386;3.97325;-115.79;-3.81009;-124.194;-12.3854;-121.794;-21.0916;-114.337;-30.1393;-107.289;-39.4079;-100.527;-48.7039;-93.8007;-57.835;-86.8607;-66.7609;-79.66;-75.5159;-72.2549;-84.3;-64.8869;-92.7784;-57.1719;-101.257;-49.4568;-109.735;-41.7418;-117.575;-33.4288;-124.749;-24.5087;-126.17;-15.5537;-118.477;-7.07785;-111.171;1.72742;-103.653;10.3574;-95.8699;18.7614;-88.0865;27.1654;-80.3032;35.5694;-72.1872;43.6524;-63.9701;51.6257;-55.7897;59.6387;-47.7836;67.8225;-40.0003;76.2265;-32.217;84.6305;-24.4336;93.0345;-16.6503;101.438;-9.64016;110.437;-2.6487;119.416;4.73328;125.806;13.5192;118.468;21.9976;110.753;30.476;103.038;38.9544;95.3227;47.4328;87.6077;56.0458;80.0645;64.9899;72.9441;73.7684;65.6122;83.0777;59.0129;91.6183;51.3744;100.392;44.0114;108.87;36.2964;116.455;28.0817;123.83;20.0585;123.83;20.0585;
cuadrado 7.13553;116.258;-1.64057;108.72;-10.4167;101.181;-19.1928;93.6431;-27.9689;86.1047;-36.745;78.5664;-45.5211;71.0281;-54.2972;63.4898;-63.0733;55.9514;-71.8494;48.4131;-80.6255;40.8748;-89.4016;33.3365;-98.1777;25.7981;-106.954;18.2598;-115.081;10.0908;-123.295;2.03944;-126.566;-5.77323;-118.662;-14.1428;-110.757;-22.5123;-102.853;-30.8819;-94.9482;-39.2515;-87.0437;-47.621;-79.1392;-55.9906;-71.2347;-64.3601;-63.0995;-72.5179;-55.0169;-80.7239;-46.3143;-88.3222;-37.4853;-95.786;-28.6941;-103.306;-20.2735;-111.184;-11.4993;-118.72;-3.59476;-127.09;4.91582;-124.398;12.9347;-116.152;20.4038;-107.428;28.3604;-99.1094;35.8709;-90.4164;42.9056;-81.3785;50.0986;-72.4444;57.3065;-63.5212;64.5661;-54.6437;71.9944;-45.898;79.5836;-37.2673;87.7885;-29.1926;96.057;-21.1968;104.517;-13.3679;113.293;-5.82958;123.434;-1.08532;121.306;5.73625;113.401;14.1058;105.497;22.4754;97.5921;30.8449;89.6876;39.2145;81.7831;47.584;73.8787;55.9536;65.9742;64.3232;58.0697;72.6927;50.1652;81.0623;42.2607;89.4318;34.3562;97.8014;26.4517;106.171;18.5472;114.54;10.6427;122.91;10.6427;122.91;
circulo 92.7724;-44.9539;100.679;-35.5531;108.586;-26.1523;116.492;-16.7515;123.6;-6.87503;126.915;4.39687;127.386;16.1541;126.821;27.9814;123.661;39.3773;119.388;50.5595;113.493;61.1104;106.216;70.882;97.696;79.8229;88.694;88.345;78.453;95.6166;68.174;102.848;57.6131;109.71;46.1184;115.144;33.7299;118.647;21.0545;120.964;8.16059;122.232;-4.78028;122.656;-17.6557;121.341;-30.0455;118.248;-41.8847;113.429;-52.9764;107.284;-63.8266;100.889;-73.3155;92.8052;-82.5992;84.5244;-91.1722;75.6255;-99.0981;66.2392;-106.477;56.4907;-111.62;45.6935;-115.87;34.4884;-119.258;23.05;-122.355;11.5331;-122.614;-0.28049;-121.657;-12.1082;-120.321;-23.8969;-118.116;-35.5842;-115.376;-47.1767;-111.191;-58.388;-105.94;-69.1765;-99.0351;-79.2146;-91.657;-88.9472;-82.1538;-97.0147;-72.2206;-104.608;-61.9416;-111.839;-51.6626;-119.07;-40.931;-125.676;-28.1843;-127.344;-15.325;-125.81;-2.46577;-124.276;8.99201;-119.002;20.7845;-114.09;31.4268;-107.338;42.6036;-101.552;53.2705;-94.8234;62.7568;-87.321;68.8313;-77.3236;72.2721;-66.6562;77.6198;-56.2902;84.7324;-46.4976;84.7324;-46.4976;
triangulo 81.8428;-98.8761;81.286;-86.6019;80.6492;-74.3223;80.8286;-62.0257;80.7347;-49.7273;81.0012;-37.4332;81.4844;-25.1417;81.9675;-12.8503;81.3329;-0.566468;81.0996;11.7256;81.5799;24.0122;82.1613;36.293;82.563;48.5655;84.0743;60.7884;84.386;73.0841;84.9899;85.3683;85.9399;97.6389;85.3228;109.886;84.4575;122.154;82.954;134.376;77.7068;139.779;66.2694;132.62;54.8319;125.46;43.3945;118.301;31.957;111.142;20.5196;103.982;9.08209;96.8229;-2.35536;89.6635;-13.6962;82.4021;-23.8606;73.9005;-34.0018;65.3777;-44.0981;56.8141;-54.75;48.7967;-65.2895;40.6746;-75.5239;32.2515;-86.2418;24.2864;-96.637;16.0156;-106.573;7.3096;-117.282;-0.659343;-127.078;-9.43428;-137.843;-17.3025;-149.217;-24.5292;-160.655;-31.6886;-162.667;-39.6309;-150.468;-45.6304;-138.167;-51.528;-125.232;-56.3532;-111.808;-60.0252;-98.3029;-63.4652;-84.9676;-67.3668;-71.5959;-71.1799;-57.7656;-73.3616;-43.762;-74.4588;-29.7335;-75.3378;-16.0953;-78.2928;-2.56344;-81.639;10.7851;-85.5144;24.0261;-89.641;36.9642;-94.0882;49.7822;-99.0194;62.2818;-103.729;75.3082;-107.629;87.3325;-110.221;87.3325;-110.221;
triangulo 136.104;-17.8806;124.997;-13.4493;114.186;-8.15685;103.922;-1.54519;93.433;4.58115;82.8668;10.5278;72.4605;16.8252;62.2593;23.5723;52.0581;30.3194;41.8569;37.0666;31.6557;43.8137;21.2581;50.1437;10.9403;56.6431;0.7391;63.3903;-9.46209;70.1374;-19.8023;76.5926;-30.1754;82.9789;-40.3815;89.7157;-50.5827;96.4629;-60.7838;103.21;-70.985;109.957;-81.1862;116.704;-91.3874;123.451;-101.604;130.059;-97.4311;118.455;-91.952;106.424;-87.1214;94.0423;-82.6935;81.4565;-79.2525;68.4535;-76.2689;55.3025;-74.0551;41.9447;-72.2826;28.506;-71.0277;14.9831;-69.977;1.43642;-69.6934;-12.1556;-69.5191;-25.7161;-70.5597;-39.2598;-70.7753;-52.8571;-70.9384;-66.4444;-70.8032;-80.0222;-70.4758;-93.5275;-68.6645;-106.925;-67.3683;-119.941;-55.8381;-118.564;-44.8145;-114.183;-34.0576;-108.73;-23.4907;-102.816;-13.4536;-95.7855;-3.67874;-88.2398;6.22943;-80.9368;16.3029;-73.9376;26.5955;-67.3956;37.2349;-61.6326;47.6172;-55.2855;58.535;-50.2811;69.5621;-45.5914;80.7564;-41.5251;92.1977;-38.4663;103.605;-35.328;114.907;-31.8485;126.075;-28.1118;137.396;-24.7455;148.396;-22.9358;148.396;-22.9358;
